Course_Link,image-module_image__1vzg2 src,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Image-wrapper_hti-1
https://www.futurelearn.com/courses/artificial-intelligence-for-earth-monitoring,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","EUMETSAT, European Centre for Medium-Range Weather Forecasts (ECMWF), Mercator Ocean International (MOi) & European Environment Agency (EEA)",Artificial Intelligence (AI) for Earth Monitoring,4.5,(47 reviews),6 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/d4/0e/thumbnail_d40eb18b-3f19-4b3e-8e9a-95910348a8fb.jpg"" alt=""A metallic earth which appears to be spinning surrounded by code and digital waves.""/>"
https://www.futurelearn.com/courses/costs-and-benefits-in-additive-manufacturing-economic-feasibility-and-implications,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",EIT RawMaterials & LUT University,Additive Manufacturing and 3D Printing: Costs Structures and Benefits,4.6,(12 reviews),4 weeks,1 hr per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/97/a0/thumbnail_97a08f32-bb13-4acc-86d8-4b35c31e1eb6.jpg"" alt=""Additive manufacturing enables manufacturing of more efficient structures ""/>"
https://www.futurelearn.com/courses/general-introduction-to-metal-additive-manufacturing,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",EIT RawMaterials & KU Leuven,Introduction to Metal Additive Manufacturing (AM) Technology,4.5,(19 reviews),3 weeks,1 hr per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/7a/cb/thumbnail_7acbe8b2-75fd-4857-9960-f6f0472ffdda.jpg"" alt=""An additive manufacturing engineer holding a build plate with several Ti6Al4V demonstration parts which were manufactured using laser powder bed fusion technique""/>"
https://www.futurelearn.com/courses/business-opportunities-in-additive-manufacturing,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",EIT RawMaterials & Aalto University,Additive Manufacturing for Business: Practices and Ecosystem,4.8,(5 reviews),3 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/7a/8b/thumbnail_7a8b4441-919f-4b80-9cde-072eb9b6b418.jpg"" alt=""A photo of an additively manufactured multifaceted part with the Aalto University logo.""/>"
https://www.futurelearn.com/courses/earth-and-life,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Earth and Life,,,3 weeks,3 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/d4/e8/thumbnail_d4e82da6-ca9d-4a4a-aa24-a4d70d004f49.jpg"" alt=""A row of roots and leaves shooting out of the soil in descending height""/>"
https://www.futurelearn.com/courses/fortran-for-scientific-computing,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Partnership for Advanced Computing in Europe (PRACE) & Vlaams Supercomputer Centre,Fortran for Scientific Computing,4.7,(10 reviews),5 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/2a/b2/thumbnail_2ab23c17-0fc4-479e-bffe-26d6c64ef84a.jpg"" alt=""Woman looking at Fortran code and a Julia set""/>"
https://www.futurelearn.com/courses/habitability,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Habitability,,,3 weeks,3 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/5a/fc/thumbnail_5afc795a-0914-4897-b698-d9e90807dfc6.jpg"" alt=""Earth ""/>"
https://www.futurelearn.com/courses/icy-moons-and-exoplanets,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Icy Moons and Exoplanets,,,3 weeks,3 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/7e/7f/thumbnail_7e7f043e-e54c-47b3-b424-d3e81aa834b4.jpg"" alt=""The earth with a horizontal line of moons ""/>"
https://www.futurelearn.com/courses/learn-about-weather,https://ugc.futurelearn.com/uploads/images/15/c0/thumbnail_15c0f770-a525-401f-8a28-68d4ee73f5ad.jpg,"University of Exeter, Met Office  & The Royal Meteorological Society",Learn About Weather,4.6,(127 reviews),4 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/15/c0/thumbnail_15c0f770-a525-401f-8a28-68d4ee73f5ad.jpg"" alt=""Summer storm""/>"
https://www.futurelearn.com/courses/life-on-mars,https://ugc.futurelearn.com/uploads/images/91/db/thumbnail_91db0b0b-af47-46df-a978-468d111e0ca6.jpg,FutureLearn,Life on Mars,,,3 weeks,3 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/91/db/thumbnail_91db0b0b-af47-46df-a978-468d111e0ca6.jpg"" alt=""Mars ""/>"
https://www.futurelearn.com/courses/future-of-life,https://ugc.futurelearn.com/uploads/images/c4/4e/thumbnail_c44e5ec1-b640-4e01-9418-a9c905d34684.jpg,FutureLearn,The Future of Life,,,3 weeks,3 hrs per week,,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/c4/4e/thumbnail_c44e5ec1-b640-4e01-9418-a9c905d34684.jpg"" alt=""Astronauts exploring on the moon""/>"
https://www.futurelearn.com/courses/causes-of-climate-change,https://ugc.futurelearn.com/uploads/images/39/56/thumbnail_395609f3-436f-4f5e-af83-71ed49781b8f.jpg,University of Bergen & Bjerknes Centre for Climate Research,Causes of Climate Change,4.4,(58 reviews),3 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/39/56/thumbnail_395609f3-436f-4f5e-af83-71ed49781b8f.jpg"" alt=""Iceberg melting in sunset""/>"
https://www.futurelearn.com/courses/health-research-ethics,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Universiti Malaya,Introduction to Health Research Ethics,5,(23 reviews),3 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/68/65/thumbnail_6865e998-a76f-42ea-ad05-4cc3d5c9e759.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/ageing,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of Groningen & University Medical Center Groningen (UMCG),Why Do We Age? The Molecular Mechanisms of Ageing,4.6,(31 reviews),6 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/12/32/thumbnail_1232bc67-5f79-4a83-96bf-f7ee50d82a52.jpg"" alt=""Ageing through time""/>"
https://www.futurelearn.com/courses/makerspaces-for-learning,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",The University of Sheffield,Makerspaces for Creative Learning,4.9,(14 reviews),3 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/9d/29/thumbnail_9d2940f4-ec35-4abc-aab5-bc68177f3370.jpg"" alt=""A young girl tilts her head to one side as she works on building a small robot.""/>"
https://www.futurelearn.com/courses/foundations-of-science,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",The University of Nottingham,Foundations of Science for Undergraduate Degrees,,,5 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/c5/72/thumbnail_c57290c4-5174-465a-8db8-9934a76beccb.jpg"" alt=""Graphic visualisation of a synapse firing""/>"
https://www.futurelearn.com/courses/frontier-physics-future-technologies,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of York,"Frontier Physics, Future Technologies",4.7,(74 reviews),3 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/b3/32/thumbnail_b332a2ac-d145-4835-b657-7255b5a5f8f7.jpg"" alt=""Energy sphere""/>"
https://www.futurelearn.com/courses/getting-started-with-voice-assistant,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Labdox,Get Started with a Voice Assistant: Developing Alexa Skills,3.7,(7 reviews),3 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/3a/76/thumbnail_3a767dde-b5be-403a-acd4-961c45c9493a.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/mathematical-methods-for-science-at-university,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",The University of Nottingham,Introduction to Mathematical Methods for University-Level Science,4.7,(10 reviews),2 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/05/dd/thumbnail_05dd1644-8f78-447a-86df-280c97736e68.jpg"" alt=""""/>"
https://www.futurelearn.com/courses/introduction-to-low-emission-road-transport,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Cenex,Sustainability and Climate Change: An Introduction to Low Carbon Road Transport,4.1,(21 reviews),4 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/8c/ba/thumbnail_8cbaf573-1374-4998-bea8-15f94b002a1e.jpg"" alt=""Climate Change global trends - net zero, sustainable transport""/>"
https://www.futurelearn.com/courses/what-could-a-biobased-economy-mean-for-the-future-health-of-our-planet-,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of York & BioYorkshire,Bioeconomy: How Renewable Resources Can Help the Future of Our Planet,4.6,(14 reviews),3 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/b5/74/thumbnail_b5741846-9981-4e2d-9902-8dcab8b4992b.jpg"" alt=""Scientist in laboratory with tray of samples""/>"
https://www.futurelearn.com/courses/the-biology-of-bugs-brains-and-beasts,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of York,"The Biology of Bugs, Brains, and Beasts",4.5,(34 reviews),3 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/10/f5/thumbnail_10f5707c-0c0e-4f7e-a8e6-f426df52195d.jpg"" alt=""Banner""/>"
https://www.futurelearn.com/courses/everyday-chemistry,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of York,Exploring Everyday Chemistry,4.9,(48 reviews),4 weeks,5 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/09/44/thumbnail_094440d8-0fe9-439b-9477-997b8ec0fecb.jpg"" alt=""a picture of lab equipment and chemical solutions, overlaid with chemical compound structures""/>"
https://www.futurelearn.com/courses/introduccion-a-la-microbiologia-practica,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",BSAC,Introducción a la microbiología práctica,,,4 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/36/bd/thumbnail_36bd54e6-c2c9-436e-b9a4-20425e2af55c.jpg"" alt=""Petri dish with cultures""/>"
https://www.futurelearn.com/courses/nursing-the-application-of-bioscience-psychology-and-sociology,https://ugc.futurelearn.com/uploads/images/d1/6e/thumbnail_d16e9410-f110-452b-bfba-5ab45fd074a6.jpg,University of York,"Introduction to Nursing: Bioscience, Psychology, and Sociology",4.8,(74 reviews),3 weeks,4 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/d1/6e/thumbnail_d16e9410-f110-452b-bfba-5ab45fd074a6.jpg"" alt=""A nurse holding a patient&#x27;s hand""/>"
https://www.futurelearn.com/courses/further-explorations-of-flexagons,https://ugc.futurelearn.com/uploads/images/4d/87/thumbnail_4d87518d-5892-45eb-af8b-5c8ab8a6aece.jpg,Davidson Institute of Science Education at the Weizmann Institute of Science,Flexagons Galore: Advanced Flexagon Fun,4.9,(10 reviews),6 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/4d/87/thumbnail_4d87518d-5892-45eb-af8b-5c8ab8a6aece.jpg"" alt=""Flexagons""/>"
https://www.futurelearn.com/courses/advanced-precalculus,https://ugc.futurelearn.com/uploads/images/1e/b8/thumbnail_1eb8caca-b5d8-4104-ba30-d3743136464e.jpg,University of Padova,"Advanced Precalculus: Geometry, Trigonometry and Exponentials",4.8,(17 reviews),4 weeks,5 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/1e/b8/thumbnail_1eb8caca-b5d8-4104-ba30-d3743136464e.jpg"" alt=""img""/>"
https://www.futurelearn.com/courses/combinatorics-strategies-and-methods-for-counting,https://ugc.futurelearn.com/uploads/images/da/73/thumbnail_da73aa98-7ccb-48a3-bf15-62f7959248b1.jpg,University of Padova,Combinatorics: Strategies and Methods for Counting,,,4 weeks,6 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/da/73/thumbnail_da73aa98-7ccb-48a3-bf15-62f7959248b1.jpg"" alt=""On the left a map of the city of Venice and on the right a combinatorial interpretation of the map. ""/>"
https://www.futurelearn.com/courses/basic-concepts-in-microbiology-and-clinical-pharmacology-of-antimicrobials,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",BSAC,Introduction to Practical Microbiology,4.6,(40 reviews),4 weeks,2 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/92/c0/thumbnail_92c05a4f-2a40-4000-9d5c-773927cfba43.jpg"" alt=""Petri dish with cultures""/>"
https://www.futurelearn.com/courses/earth-and-space-physics-teaching-secondary-science,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Royal Observatory Greenwich,"Physics, Astronomy, and Space: Teaching Secondary Science",4.6,(9 reviews),3 weeks,3 hrs per week,Included in Unlimited,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/59/3c/thumbnail_593cd540-e1a2-4d07-ac52-b92591c43e9f.jpg"" alt=""Teaching Secondary Science: young girls using science technology in a classroom as a teacher observes""/>"
